CustomerID,Age,Gender,Income,CreditScore,MaritalStatus,LoanAmount,LoanStatus
6279,49,Male,58015,623,Single,19159,0
6280,26,Female,93251,456,Single,19157,1
6281,54,Male,89353,730,Single,19154,1
6282,27,Male,115029,706,Single,19154,0
6283,37,Male,102990,457,Divorced,19140,0
6284,23,Male,24600,484,Married,19135,1
6285,65,Female,44690,790,Divorced,19133,0
6286,20,Female,144319,835,Married,19131,0
6287,59,Male,128286,656,Single,19127,0
6288,28,Female,53762,661,Divorced,19126,1
6289,60,Female,139006,523,Married,19125,0
6290,34,Female,57499,503,Single,19119,0
6291,49,Female,107988,307,Divorced,19113,0
6292,21,Male,27670,771,Married,19105,1
6293,21,Female,106687,471,Divorced,19097,1
6294,34,Female,37341,395,Married,19096,0
6295,58,Male,115140,605,Divorced,19089,0
6296,36,Male,93823,557,Divorced,19083,0
6297,22,Male,104074,773,Married,19083,0
6298,49,Male,37015,599,Divorced,19083,0
6299,39,Female,130180,764,Divorced,19083,1
6300,23,Male,85126,627,Single,19070,0
6301,52,Female,144581,409,Married,19069,0
6302,39,Female,75197,428,Divorced,19059,1
6303,18,Male,69849,436,Married,19059,1
6304,37,Male,134719,838,Divorced,19055,0
6305,39,Female,35852,463,Married,19051,1
6306,65,Female,75361,648,Married,19049,1
6307,28,Male,131794,762,Single,19044,0
6308,30,Male,41258,803,Single,19038,0
6309,59,Male,123866,450,Married,19030,1
6310,20,Female,82355,545,Divorced,19020,0
6311,26,Female,61508,409,Married,19019,0
6312,29,Male,87784,574,Divorced,19015,1
6313,40,Female,144773,366,Married,19015,0
6314,31,Male,91728,349,Single,19013,1
6315,50,Female,47410,814,Single,19007,1
6316,35,Female,149974,525,Divorced,19006,1
6317,66,Male,29895,805,Married,19004,1
6318,58,Male,91942,454,Divorced,19000,1
6319,26,Male,53924,779,Single,18999,0
6320,40,Female,132622,410,Married,18990,1
6321,27,Female,148809,782,Single,18986,0
6322,36,Male,126839,573,Single,18985,0
6323,64,Female,90831,454,Married,18978,1
6324,22,Male,32264,466,Divorced,18975,0
6325,64,Female,48038,318,Married,18975,1
6326,69,Male,124458,644,Single,18970,1
6327,40,Female,136936,593,Single,18963,0
6328,47,Female,29136,761,Single,18959,1
6329,42,Female,33213,637,Single,18955,0
6330,45,Female,97608,751,Divorced,18951,0
6331,51,Male,128546,643,Married,18949,0
6332,62,Female,121589,384,Married,18940,1
6333,65,Male,47431,688,Divorced,18936,0
6334,64,Male,62290,526,Divorced,18928,1
6335,42,Male,87539,585,Single,18924,0
6336,27,Male,105535,583,Married,18924,0
6337,31,Female,116815,408,Married,18921,1
6338,59,Male,62747,434,Married,18917,0
6339,63,Female,95974,590,Divorced,18896,0
6340,47,Female,99763,807,Single,18894,0
6341,58,Female,89208,328,Single,18889,1
6342,42,Female,149132,693,Married,18889,1
6343,31,Male,92994,326,Single,18887,0
6344,52,Female,104075,766,Divorced,18886,0
6345,69,Male,89015,312,Divorced,18879,1
6346,65,Female,34887,744,Married,18871,1
6347,51,Female,145900,523,Single,18871,1
6348,27,Male,20051,762,Divorced,18867,0
6349,52,Female,87695,320,Divorced,18866,0
6350,28,Female,89926,686,Divorced,18864,1
6351,28,Female,105571,625,Divorced,18863,1
6352,38,Female,142044,766,Single,18858,0
6353,38,Female,48491,821,Divorced,18854,0
6354,39,Male,36080,524,Divorced,18852,1
6355,62,Female,54880,774,Single,18851,1
6356,24,Female,79965,757,Married,18830,0
6357,34,Male,131056,512,Married,18830,1
6358,19,Female,67361,780,Divorced,18829,0
6359,29,Male,107685,479,Married,18827,0
6360,59,Female,100875,837,Single,18816,0
6361,35,Female,114841,826,Divorced,18802,1
6362,28,Male,86890,321,Single,18797,0
6363,33,Female,91156,644,Married,18793,1
6364,66,Female,89290,320,Married,18792,1
6365,68,Male,36593,707,Divorced,18791,0
6366,35,Male,36167,786,Married,18789,1
6367,52,Female,140920,827,Divorced,18778,0
6368,43,Male,142534,715,Divorced,18778,1
6369,33,Female,108091,571,Single,18776,0
6370,23,Male,53005,504,Married,18770,0
6371,61,Female,126831,597,Married,18766,0
6372,60,Male,149086,407,Divorced,18762,0
6373,64,Male,85471,451,Divorced,18753,0
6374,64,Male,146718,312,Divorced,18751,1
6375,65,Male,126379,378,Divorced,18744,1
6376,59,Male,70728,468,Single,18738,0
6377,29,Male,28691,548,Married,18737,1
6378,30,Male,29756,420,Single,18736,1
6379,21,Male,143670,686,Married,18735,0
6380,56,Male,56308,738,Single,18725,0
6381,19,Female,84079,571,Divorced,18717,0
6382,43,Male,85524,599,Single,18717,0
6383,44,Female,80466,772,Single,18716,0
6384,44,Male,29327,457,Divorced,18705,1
6385,32,Female,48520,526,Divorced,18704,1
6386,25,Female,63308,720,Married,18697,1
6387,24,Male,125561,323,Married,18692,0
6388,64,Male,114436,837,Single,18690,1
6389,63,Female,36533,839,Single,18675,0
6390,57,Female,148754,427,Single,18673,0
6391,29,Male,117417,393,Divorced,18673,0
6392,30,Male,113318,720,Married,18671,0
6393,60,Male,64488,571,Single,18666,1
6394,34,Female,87160,783,Married,18650,0
6395,34,Male,60429,304,Married,18639,1
6396,53,Male,71726,456,Divorced,18633,0
6397,38,Male,106348,351,Divorced,18633,1
6398,25,Male,93065,542,Single,18632,1
6399,22,Male,40653,719,Single,18622,0
6400,43,Female,76921,724,Single,18614,1
6401,33,Female,113396,379,Single,18608,1
6402,53,Male,33654,653,Single,18597,0
6403,45,Male,22108,592,Married,18592,1
6404,46,Female,89483,415,Married,18585,1
6405,64,Male,27899,828,Divorced,18581,1
6406,29,Female,33372,779,Divorced,18577,0
6407,54,Male,57682,587,Married,18576,0
6408,47,Female,115909,776,Divorced,18568,1
6409,40,Female,124971,324,Divorced,18561,1
6410,33,Male,87799,730,Single,18561,1
6411,31,Female,111724,577,Divorced,18557,1
6412,27,Male,56583,616,Divorced,18546,0
6413,24,Female,49295,657,Divorced,18523,1
6414,62,Male,86113,575,Married,18519,1
6415,69,Male,100565,643,Married,18517,1
6416,54,Male,69574,730,Single,18509,0
6417,46,Female,121067,738,Divorced,18507,1
6418,20,Male,84934,761,Married,18507,1
6419,32,Male,50066,569,Single,18506,0
6420,53,Male,103149,730,Divorced,18506,1
6421,64,Female,133949,320,Single,18505,1
6422,63,Male,105096,442,Single,18503,1
6423,69,Female,28945,652,Divorced,18500,0
6424,36,Female,49418,764,Married,18498,0
6425,30,Female,102607,767,Divorced,18490,1
6426,59,Male,69874,812,Divorced,18489,1
6427,38,Male,132158,763,Divorced,18488,0
6428,54,Female,37130,693,Married,18487,0
6429,44,Male,106257,357,Divorced,18476,1
6430,69,Male,88248,425,Married,18473,1
6431,46,Female,102627,760,Single,18470,1
6432,37,Female,101393,351,Married,18467,0
6433,42,Male,61394,568,Single,18461,0
6434,23,Female,131372,395,Single,18458,0
6435,53,Male,69635,572,Divorced,18455,0
6436,19,Female,146398,622,Married,18448,0
6437,39,Male,133023,432,Single,18445,1
6438,49,Male,119837,388,Single,18428,1
6439,33,Female,102089,304,Married,18426,1
6440,35,Male,37404,656,Married,18422,0
6441,22,Male,92629,642,Single,18418,1
6442,53,Female,33156,503,Single,18410,0
6443,47,Male,75618,770,Married,18401,0
6444,62,Male,69999,763,Married,18398,1
6445,36,Male,33785,796,Single,18397,1
6446,40,Female,68359,362,Divorced,18396,1
6447,51,Female,110807,538,Married,18392,1
6448,30,Female,34694,839,Single,18378,1
6449,60,Female,56114,497,Single,18366,0
6450,46,Female,89549,329,Divorced,18363,0
6451,53,Male,77230,508,Married,18358,0
6452,39,Male,52799,362,Single,18354,1
6453,69,Male,110288,356,Divorced,18349,1
6454,69,Female,31156,732,Married,18343,1
6455,64,Male,30304,607,Divorced,18335,1
6456,53,Female,60645,765,Single,18323,0
6457,26,Male,58938,406,Divorced,18322,1
6458,56,Female,76982,600,Single,18321,1
6459,68,Male,97614,345,Single,18311,1
6460,36,Male,111614,376,Divorced,18306,1
6461,55,Female,22315,468,Divorced,18297,1
6462,23,Male,112756,428,Single,18285,0
6463,69,Male,117267,567,Divorced,18276,1
6464,64,Female,118369,718,Married,18276,1
6465,32,Male,32420,460,Married,18267,1
6466,37,Male,38312,357,Divorced,18267,0
6467,26,Female,41395,683,Divorced,18266,1
6468,49,Female,60301,809,Married,18253,0
6469,21,Female,140913,729,Single,18241,0
6470,67,Female,66972,639,Single,18239,1
6471,35,Female,83294,325,Married,18235,1
6472,22,Male,100853,671,Single,18228,1
6473,37,Female,140135,335,Divorced,18220,1
6474,40,Female,68225,830,Divorced,18219,0
6475,28,Male,102504,566,Married,18205,0
6476,54,Male,42854,731,Married,18202,0
6477,39,Male,141373,318,Married,18198,0
6478,21,Male,90780,638,Married,18193,1
6479,46,Male,50929,439,Single,18189,1
6480,61,Female,126458,366,Single,18185,0
6481,51,Male,77103,829,Single,18173,0
6482,30,Female,136436,668,Divorced,18171,0
6483,59,Male,83620,560,Divorced,18165,0
6484,26,Female,109590,502,Married,18162,1
6485,59,Male,104124,709,Married,18152,0
6486,48,Female,64590,379,Single,18151,0
6487,24,Female,120196,412,Single,18151,0
6488,21,Female,92554,436,Single,18143,0
6489,36,Female,30621,488,Married,18142,1
6490,59,Female,137781,576,Single,18139,0
6491,47,Female,20973,402,Married,18135,0
6492,48,Female,138712,406,Married,18129,0
6493,52,Female,129138,472,Divorced,18127,0
6494,38,Female,78786,630,Divorced,18118,0
6495,48,Female,124919,490,Married,18117,1
6496,36,Male,57097,524,Single,18116,0
6497,48,Female,141403,622,Married,18114,0
6498,49,Female,54245,807,Married,18108,0
6499,19,Male,85211,847,Married,18104,0
6500,69,Female,74841,433,Married,18103,1
6501,27,Female,45346,336,Divorced,18086,1
6502,19,Male,125633,392,Divorced,18072,1
6503,19,Male,91980,374,Married,18057,0
6504,41,Female,110417,482,Divorced,18054,1
6505,34,Male,69153,758,Divorced,18054,0
6506,49,Female,110382,708,Single,18042,1
6507,33,Female,147396,506,Divorced,18039,1
6508,33,Female,96942,544,Divorced,18035,1
6509,63,Male,125147,632,Married,18031,1
6510,56,Female,110975,824,Divorced,18031,0
6511,48,Female,25972,593,Divorced,18029,1
6512,60,Male,68063,572,Divorced,18027,1
6513,41,Female,85488,678,Married,18025,0
6514,18,Female,77055,325,Married,18024,1
6515,28,Female,123409,843,Divorced,18023,1
6516,38,Female,84366,390,Married,18018,1
6517,21,Female,30931,775,Married,18018,0
6518,24,Female,27702,487,Single,18016,0
6519,43,Male,104834,494,Divorced,18015,1
6520,64,Female,41540,833,Single,18014,1
6521,67,Female,77450,384,Divorced,18013,0
6522,29,Male,117576,376,Divorced,18006,0
6523,48,Female,85252,629,Single,17998,1
6524,34,Female,66904,682,Single,17997,0
6525,50,Male,72320,732,Divorced,17989,1
6526,28,Male,51000,676,Single,17978,0
6527,45,Male,115341,640,Single,17977,0
6528,49,Male,147524,476,Married,17969,1
6529,18,Male,22599,725,Divorced,17967,1
6530,64,Male,107636,723,Married,17964,1
6531,45,Male,116045,473,Divorced,17964,0
6532,59,Female,120539,705,Married,17953,1
6533,24,Female,104719,381,Divorced,17938,1
6534,19,Female,76165,320,Married,17919,0
6535,59,Male,78855,697,Divorced,17916,0
6536,41,Female,123777,629,Married,17915,1
6537,21,Male,20018,524,Single,17907,0
6538,61,Female,20858,701,Divorced,17905,1
6539,36,Female,45992,737,Single,17903,0
6540,43,Female,52580,571,Married,17901,0
6541,28,Female,90916,579,Divorced,17894,0
6542,57,Male,55800,522,Married,17892,0
6543,67,Male,139193,808,Married,17888,1
6544,60,Female,78770,641,Single,17888,0
6545,28,Male,74941,341,Divorced,17887,1
6546,62,Male,104451,475,Married,17881,0
6547,20,Female,125775,544,Single,17875,1
6548,29,Male,57487,552,Single,17867,1
6549,20,Male,32943,573,Single,17863,0
6550,59,Male,123167,633,Single,17858,1
6551,44,Male,122342,310,Married,17856,1
6552,66,Female,81457,451,Married,17852,1
6553,19,Female,145111,488,Married,17850,1
6554,66,Male,38836,510,Divorced,17839,1
6555,33,Female,121150,396,Divorced,17839,1
6556,19,Female,126368,638,Single,17833,0
6557,47,Female,31394,346,Married,17825,1
6558,37,Male,92158,356,Single,17825,1
6559,55,Male,144696,374,Married,17825,1
6560,45,Female,144660,553,Divorced,17813,0
6561,42,Female,130599,469,Single,17811,0
6562,49,Male,45280,445,Married,17797,0
6563,27,Female,144221,332,Married,17791,1
6564,59,Male,138150,814,Married,17788,0
6565,57,Female,97318,556,Single,17784,0
6566,50,Male,21159,425,Divorced,17781,0
6567,30,Male,90162,412,Married,17773,1
6568,58,Male,43440,641,Single,17773,0
6569,59,Male,122026,347,Married,17768,0
6570,64,Female,97166,663,Single,17767,1
6571,54,Male,72712,697,Divorced,17761,1
6572,33,Female,149712,494,Married,17760,0
6573,62,Male,129578,620,Single,17742,1
6574,39,Male,140805,437,Married,17742,0
6575,37,Female,67656,654,Single,17734,1
6576,67,Female,26589,369,Divorced,17732,0
6577,60,Female,68241,782,Divorced,17727,1
6578,44,Male,144595,358,Single,17724,1
6579,58,Male,43233,688,Divorced,17723,1
6580,33,Female,55011,650,Married,17717,0
6581,51,Male,28177,638,Divorced,17714,0
6582,49,Female,149883,735,Married,17714,0
6583,43,Male,54528,749,Divorced,17712,1
6584,42,Male,134506,676,Divorced,17699,1
6585,19,Male,123746,690,Married,17693,0
6586,29,Female,81351,780,Divorced,17692,1
6587,57,Male,111908,413,Married,17677,0
6588,26,Female,76831,471,Married,17674,0
6589,29,Female,71827,317,Divorced,17663,0
6590,43,Male,43508,534,Divorced,17660,1
6591,26,Female,74933,609,Married,17659,0
6592,27,Female,100501,580,Single,17659,0
6593,49,Male,88772,495,Divorced,17659,0
6594,51,Female,35611,414,Divorced,17659,0
6595,65,Female,42282,696,Single,17656,0
6596,37,Male,61003,717,Single,17655,1
6597,56,Male,101365,583,Divorced,17652,1
6598,19,Male,94216,627,Divorced,17651,0
6599,18,Female,138964,640,Divorced,17650,0
6600,68,Female,31340,520,Single,17641,0
6601,53,Male,116629,308,Divorced,17641,0
6602,41,Female,106643,381,Single,17632,1
6603,44,Male,94684,593,Single,17626,1
6604,19,Male,128610,674,Married,17623,0
6605,48,Male,140332,833,Single,17620,1
6606,31,Female,103035,714,Married,17619,1
6607,19,Female,38165,398,Single,17616,0
6608,46,Male,129322,681,Single,17614,0
6609,32,Male,110762,803,Married,17613,0
6610,29,Female,38260,746,Married,17610,0
6611,54,Male,74515,643,Married,17603,0
6612,45,Female,110452,724,Married,17595,1
6613,37,Male,129446,605,Married,17590,1
6614,56,Male,50480,447,Married,17587,1
6615,41,Female,72527,753,Married,17582,1
6616,38,Female,79789,332,Single,17582,0
6617,27,Female,71902,800,Single,17578,1
6618,63,Female,52191,618,Married,17561,0
6619,31,Female,79488,492,Divorced,17555,1
6620,54,Male,95082,479,Married,17545,0
6621,35,Male,56044,817,Divorced,17544,1
6622,41,Female,69600,690,Single,17542,1
6623,31,Female,107457,820,Single,17542,1
6624,51,Male,68776,656,Divorced,17523,0
6625,29,Male,122476,763,Single,17519,0
6626,39,Female,131487,398,Married,17518,1
6627,23,Female,32836,447,Divorced,17513,0
6628,53,Male,94525,615,Divorced,17511,1
6629,62,Female,72648,481,Single,17511,1
6630,53,Male,33740,846,Divorced,17507,0
6631,39,Male,115716,602,Divorced,17504,0
6632,31,Female,33102,303,Divorced,17502,1
6633,33,Male,100893,406,Single,17502,1
6634,53,Male,71334,374,Divorced,17500,1
6635,42,Male,149677,339,Divorced,17496,1
6636,49,Female,133917,418,Married,17495,1
6637,50,Male,50255,372,Married,17491,1
6638,62,Female,121630,503,Divorced,17487,1
6639,53,Male,45221,395,Single,17486,0
6640,37,Male,83265,578,Divorced,17482,0
6641,35,Male,20719,442,Single,17480,0
6642,55,Male,103442,414,Married,17459,0
6643,20,Male,43140,775,Married,17456,0
6644,40,Female,75779,432,Divorced,17452,0
6645,49,Female,21069,467,Single,17450,0
6646,62,Male,74714,544,Single,17441,1
6647,33,Female,93285,576,Single,17439,1
6648,22,Female,32935,558,Divorced,17436,0
6649,21,Male,123191,345,Single,17432,1
6650,38,Female,139362,645,Married,17429,0
6651,57,Female,64035,536,Single,17428,0
6652,68,Female,146687,352,Single,17417,0
6653,31,Female,116256,447,Divorced,17416,0
6654,56,Male,47937,832,Divorced,17415,1
6655,48,Female,38540,389,Divorced,17411,0
6656,31,Male,93480,532,Divorced,17403,0
6657,23,Male,68702,350,Divorced,17401,0
6658,29,Female,98283,693,Single,17378,1
6659,33,Male,96041,513,Single,17376,1
6660,34,Female,131753,750,Divorced,17352,0
6661,62,Male,97233,638,Divorced,17348,1
6662,40,Female,56907,650,Single,17335,0
6663,31,Female,35221,584,Divorced,17334,1
6664,24,Male,74781,544,Married,17325,0
6665,63,Female,27087,849,Single,17324,0
6666,49,Female,106998,525,Married,17315,0
6667,32,Female,42789,740,Single,17315,1
6668,61,Female,76023,773,Single,17315,1
6669,34,Male,53400,743,Single,17313,0
6670,58,Male,22199,711,Single,17312,1
6671,64,Male,67316,545,Single,17308,1
6672,61,Female,129559,799,Single,17304,0
6673,51,Male,107273,849,Single,17298,0
6674,22,Female,72062,416,Divorced,17296,1
6675,62,Female,135310,663,Divorced,17294,0
6676,44,Female,91609,503,Divorced,17294,1
6677,69,Male,36744,650,Married,17278,0
6678,40,Male,96095,618,Single,17272,0
6679,57,Male,75517,658,Divorced,17268,0
6680,31,Male,118231,816,Divorced,17262,0
6681,32,Female,68865,788,Divorced,17257,0
6682,60,Male,93937,406,Single,17255,0
6683,50,Male,97195,471,Single,17243,0
6684,48,Male,127426,818,Married,17238,0
6685,52,Male,33894,827,Married,17238,1
6686,34,Female,49160,619,Single,17238,1
6687,45,Male,73095,336,Married,17236,1
6688,36,Male,49272,798,Divorced,17232,1
6689,63,Male,74021,564,Married,17228,1
6690,40,Female,110048,701,Divorced,17212,1
6691,49,Male,53645,517,Married,17202,1
6692,57,Male,132079,629,Divorced,17197,1
6693,30,Male,41179,485,Married,17195,1
6694,37,Female,142479,680,Married,17190,0
6695,52,Female,30691,508,Single,17189,1
6696,22,Male,149436,587,Single,17185,1
6697,26,Male,148933,387,Divorced,17182,0
6698,46,Female,101646,435,Single,17182,1
6699,23,Female,120827,457,Divorced,17179,0
6700,42,Female,65311,454,Single,17176,0
6701,48,Female,115381,762,Single,17169,1
6702,39,Female,59038,519,Divorced,17161,1
6703,19,Male,44967,758,Married,17159,0
6704,62,Male,48478,466,Divorced,17157,1
6705,22,Male,75775,621,Divorced,17151,1
6706,44,Male,90624,811,Divorced,17146,1
6707,42,Female,60332,386,Single,17142,1
6708,25,Female,27066,844,Single,17140,0
6709,18,Female,59313,574,Single,17135,0
6710,37,Female,87857,440,Divorced,17114,1
6711,61,Female,65900,652,Married,17109,1
6712,40,Male,110069,304,Married,17102,1
6713,49,Male,110045,681,Divorced,17094,0
6714,28,Male,146861,633,Divorced,17092,1
6715,56,Male,61098,774,Married,17091,1
6716,64,Male,28294,329,Single,17087,0
6717,41,Female,131857,646,Divorced,17086,0
6718,28,Female,82580,792,Married,17077,1
6719,46,Female,58101,794,Married,17062,0
6720,43,Female,45059,687,Married,17059,1
6721,33,Female,116784,552,Single,17057,0
6722,52,Male,60626,329,Married,17045,0
6723,37,Male,40703,641,Married,17044,0
6724,63,Male,123693,586,Married,17041,0
6725,20,Female,81417,696,Divorced,17041,0
6726,18,Female,136536,808,Divorced,17031,0
6727,64,Female,79228,543,Divorced,17023,1
6728,18,Female,23205,520,Married,17016,1
6729,34,Male,54929,455,Married,17011,0
6730,19,Female,103384,682,Single,17010,0
6731,46,Male,53411,619,Married,17005,1
6732,37,Female,100522,672,Single,17004,1
6733,23,Male,31628,830,Married,17003,0
6734,25,Female,123655,514,Single,17000,0
6735,46,Female,90089,666,Divorced,16999,1
6736,65,Male,26518,413,Married,16986,0
6737,68,Male,58491,499,Single,16984,1
6738,50,Female,27946,324,Divorced,16964,0
6739,20,Male,20610,420,Divorced,16960,0
6740,52,Female,89838,302,Married,16955,0
6741,22,Female,54311,744,Single,16952,0
6742,44,Male,146419,553,Single,16950,1
6743,61,Female,119770,319,Single,16942,1
6744,29,Female,61876,503,Divorced,16942,1
6745,37,Male,100192,656,Single,16941,1
6746,62,Female,124540,427,Divorced,16934,1
6747,37,Female,132023,657,Single,16928,1
6748,26,Female,70333,591,Divorced,16928,0
6749,56,Female,149895,473,Married,16913,0
